label,eiaid,name,utility,basicinformationcomments
5592d1285457a3b525ce826d,14154,SC1 Residential - Unbundled Service,Orange & Rockland Utils Inc,
5594102c5457a32d42ce826e,14154,"SC19 Residental Time Of Use (multiple bills, full service)",Orange & Rockland Utils Inc,Market supply charge was not added as the peak and off peak periods were not defined
559567685457a35a7fce826e,20163,Residential Service,Wagoner Public Works Authority,
559582dd5457a35a7fce826f,765,Residential Service,"City of Arcadia, Wisconsin (Utility Company)",
559583405457a34034ce8271,765,Residential Service- Three Phase,"City of Arcadia, Wisconsin (Utility Company)",
559c054e5457a3a663271884,5656,Residential Service,Edgecombe-Martin County E M C,
559ea4395457a38f32271883,12462,RESIDENTIAL SERVICE - NEW GOOD CENTS,Mid-Carolina Electric Coop Inc,
559ea51f5457a39132271885,12462,RESIDENTIAL SERVICE - IMPROVED GOOD CENTS,Mid-Carolina Electric Coop Inc,
539f6fb9ec4f024411ecd15d,12476,Residential Service,"Town of Middletown, Indiana (Utility Company)",
539fb6ebec4f024bc1dc062d,3156,Rg-1 Residential Service Single Phase,"Village of Cashton, Wisconsin (Utility Company)",
55b93e8e5457a3e449995e8f,13145,Residential Service  Optional Time-of-Day- Single,"Village of Muscoda, Wisconsin (Utility Company)",
55b93f4d5457a31353995e8d,13145,Residential Service  Optional Time-of-Day- Three,"Village of Muscoda, Wisconsin (Utility Company)",
539fb740ec4f024bc1dc0977,19867,Rg-1 Residential Three Phase Service,"Village of Viola, Wisconsin (Utility Company)",
539f7209ec4f024411ececad,19867,Rg-1 Residential Single Phase Service,"Village of Viola, Wisconsin (Utility Company)",
55bf9f945457a32319e28f88,11522,Residential Space Heating (A-H),Maine Public Service Co,
55bfa0245457a36e5ae28f88,11522,Residential Space Heating-New Installations (A-HN),Maine Public Service Co,
539fb47aec4f024bc1dbe9dd,10935,Residential,"City of Lewes, Delaware (Utility Company)",
539fb62cec4f024bc1dbfd97,6970,Residential Service,"City of Garrett, Indiana (Utility Company)",
539f761dec4f024411ed1beb,9573,RESIDENTIAL,"City of Jackson, Georgia (Utility Company)",
55ca45875457a3f60455f066,10407,RS Electric Residential Service,"Town of Knightstown, Indiana (Utility Company)",adjustment - ECA Tracking Factor - changes quarterly
55e476e55457a33c5f8e8007,12989,Residential Demand Rate Schedule 11,"Village of Morrisville, Vermont (Utility Company)",
55e48f795457a3cc558e8008,3931,Rider E Electric Heat Rate (Without Central Air Conditioning),Coles-Moultrie Electric Coop,
55e490cd5457a3115b8e8007,3931,RIDER EA Electric Heat and Air Conditioning Rate,Coles-Moultrie Electric Coop,
55e9db5d5457a32a4b8e8005,10562,"Rate Schedule GS2, Campground Lot",Lagrange County Rural E M C,* Adjustments = Wholesale Power Charge
56129e085457a3744635c494,8567,Residential Service With Space Heating--2 (Schedule 10),"City of Higginsville, Missouri (Utility Company)",
539f6e0bec4f024411ecbda5,10832,RESIDENTIAL,"City of Lebanon, Missouri (Utility Company)",
5617124e5457a3636a35c494,18820,Geothermal Heating,"City of Thief River Falls, Minnesota (Utility Company)",
562113c05457a31619a988fe,7563,Time of Use - Farm and Home: Schedule TOU-1,"Grand Valley Rrl Pwr Line, Inc",Saturday all day is off-peak
562120b55457a35e5aa98900,18125,Block Billing Service (BB),Stillwater Utilities Authority,
5621229b5457a3bb24a988ff,18125,Low Usage Resdiential Service (LURS),Stillwater Utilities Authority,
562123df5457a35e5aa98901,18125,Residential Heat Pump Rate (RHP),Stillwater Utilities Authority,
560db1575457a33f3b8b4567,20737,Off Peak service rates (RTOU),Willmar Municipal Utilities,
562e52265457a3b314bc06b2,6715,Residential,"City of Franklin, Virginia (Utility Company)",
5636c1b45457a372121090ee,15048,Residential Solar Rate Schedule No. 5S,Electrical Dist No2 Pinal Cnty,
5647b0595457a3fe3785a255,15748,Residential Time-of-Use Schedule A2 Rate,"Town of Reading, Massachusetts (Utility Company)",Monthly adjustments available at http://www.rmld.com/sites/rmld/files/file/file/monthlyadjustments_3.pdf
565612b75457a38747947b76,14328,E-7 -Residential Time of Use Baseline Region R; Closed Rate,Pacific Gas & Electric Co,A Total Minimum Charge Rate of $0.14784 per meter per day is applicable.
565612bd5457a37b47947b74,14328,E-7 -Residential Time of Use Baseline Region S; Closed Rate,Pacific Gas & Electric Co,A Total Minimum Charge Rate of $0.14784 per meter per month is applicable.
565612c35457a37d47947b75,14328,E-7 -Residential Time of Use Baseline Region T; Closed Rate,Pacific Gas & Electric Co,A Total Minimum Charge Rate of $0.14784 per meter per day is applicable.
565612c95457a36847947b75,14328,E-7 -Residential Time of Use Baseline Region V; Closed Rate,Pacific Gas & Electric Co,A Total Minimum Charge Rate of $0.14784 per meter per day is applicable.
565612cf5457a37447947b76,14328,E-7 -Residential Time of Use Baseline Region W; Closed Rate,Pacific Gas & Electric Co,A Total Minimum Charge Rate of $0.14784 per meter per day is applicable.
565612d65457a37b47947b75,14328,E-7 -Residential Time of Use Baseline Region Y; Closed Rate,Pacific Gas & Electric Co,A Total Minimum Charge Rate of $0.14784 per meter per day is applicable.
565612dc5457a3363d947b7a,14328,E-7 -Residential Time of Use Baseline Region Z; Closed Rate,Pacific Gas & Electric Co,A Total Meter Charge Rate of $0.14784 per meter per day.
565df1b05457a35b633d4d86,21015,Metered Heat and Hot Water Residential,"City of Wrangell, Alaska (Utility Company)",
566884045457a3b210b1cdd4,6604,RESIDENTIAL ENERGY SERVICE-Medical Assistance Program(Electrical Durable equipment& Air Conditioning),"City of Fort Collins, Colorado (Utility Company)",
566885bd5457a3b210b1cdd5,6604,RESIDENTIAL ENERGY SERVICE-Medical Assistance Program(Air Conditioning only),"City of Fort Collins, Colorado (Utility Company)",
566886a35457a3c610b1cdd4,6604,RESIDENTIAL ENERGY SERVICE-Medical Assistance Program(Electrical Durable equipment),"City of Fort Collins, Colorado (Utility Company)",
5647adbb5457a3023885a255,15748,Residential Schedule A Rate,"Town of Reading, Massachusetts (Utility Company)",Monthly adjustments available at http://www.rmld.com/sites/rmld/files/file/file/monthlyadjustments_3.pdf
592476015457a33f24de90e0,13781,Residential Time of Day Service (D02/D04) Electric Space Heating,Northern States Power Co - Minnesota (North Dakota),
5943f54e5457a30b3316e5b8,19274,Residential S.C. 1,"Village of Tupper Lake, New York (Utility Company)",
56a94b015457a3f52b074328,195,Rate PAE - Option A - Single Phase,Alabama Power Co,
56a94c2b5457a3f52b074329,195,Rate PAE - Option A - Three Phase,Alabama Power Co,
56a94f045457a34225074327,195,Rate PAE - Option B - Single Phase Demand Customers,Alabama Power Co,
56a94ff95457a3043d074327,195,Rate PAE - Option B - Single Phase Standard Customers,Alabama Power Co,
56a950a85457a3013d074327,195,Rate PAE - Option B - Single Phase TOU Customers,Alabama Power Co,
56a951265457a33d25074327,195,Rate PAE - Option B - Three Phase,Alabama Power Co,
56a951b75457a34a0e074327,195,Rate PAE - Option C - Single Phase,Alabama Power Co,
56a9526c5457a3be15074327,195,Rate PAE - Option C - Three Phase,Alabama Power Co,
5943e83c5457a3830c16e5b7,11424,Residential,"City of Mabel, Minnesota (Utility Company)",
56b27c2a5457a3c65fc2db57,17609,"Time-Of-Use Domestic Tiered Electric Vehicle Charging -TOU-D-TEV, Region 16",Southern California Edison Co,
56b27ee55457a3d04fc2db57,17609,"Time-Of-Use Domestic Tiered Electric Vehicle Charging -TOU-D-TEV, Region 15",Southern California Edison Co,
56b27f195457a3d04fc2db58,17609,"Time-Of-Use Domestic Tiered Electric Vehicle Charging -TOU-D-TEV, Region 14",Southern California Edison Co,
56b27f425457a3c65fc2db58,17609,"Time-Of-Use Domestic Tiered Electric Vehicle Charging -TOU-D-TEV, Region 13",Southern California Edison Co,
56b27f6f5457a3e518c2db57,17609,"Time-Of-Use Domestic Tiered Electric Vehicle Charging -TOU-D-TEV, Region 10",Southern California Edison Co,
56b27f975457a3d421c2db57,17609,"Time-Of-Use Domestic Tiered Electric Vehicle Charging -TOU-D-TEV, Region 9",Southern California Edison Co,
56b282155457a3555cc2db58,17609,"Time-Of-Use Domestic Tiered Electric Vehicle Charging -TOU-D-TEV, Region 8",Southern California Edison Co,
56b282915457a3e518c2db58,17609,"Time-Of-Use Domestic Tiered Electric Vehicle Charging -TOU-D-TEV, Region 6",Southern California Edison Co,
56b283035457a39112c2db57,17609,"Time-Of-Use Domestic Tiered Electric Vehicle Charging -TOU-D-TEV, Region 5",Southern California Edison Co,
5d1a72275457a36012a745b6,17470,Schedule 7 - Residentail Rate - Low Income customers,Snohomish County PUD No 1,* or .50 per day which ever is higher
5942ffc25457a35a0c16e5be,17085,Residential S.C. 1,"City of Sherrill, New York (Utility Company)",
56df66975457a37d1bfe444a,5109,Water Heating Residential Service Rate D5  (Full Service),Detroit Edison Co,Monthly charge includes LIEAF factor
56df67d35457a3880efe444a,5109,Water Heating Commerfial Service Rate D5  (Full Service),Detroit Edison Co,Monthly charge includes LIEAF factor
5942c6fd5457a3e63c16e5b9,5021,General Service-Single Phase(Residential Service class #1),Delaware County Elec Coop Inc,
56f5a3bc5457a326077112bd,13573,SC1C (TOU)- Zone B,Niagara Mohawk Power Corp.,
56f5a5195457a377077112bd,13573,SC1C (TOU)- Zone C,Niagara Mohawk Power Corp.,
56f5a5d65457a3f8207112bc,13573,SC1C (TOU)- Zone D,Niagara Mohawk Power Corp.,
56f5a7875457a3033f7112bd,13573,SC1C (TOU)- Zone E,Niagara Mohawk Power Corp.,
56f5a8625457a377077112be,13573,SC1C (TOU)- Zone F,Niagara Mohawk Power Corp.,
5942fd1c5457a3872f16e5b9,17079,Residential,"Village of Sherburne, New York (Utility Company)",
5942edef5457a3a82716e5ba,14267,Residential,"Otsego Electric Coop, Inc",
5d24e23e5457a3771cdc131d,13780,Rg-1 Residential Service Single Phase,Northern States Power Co - Wisconsin,
57196af65457a3e215fc9aff,1417,Residential,"Beartooth Electric Coop, Inc",
571ad3635457a3de15fc9b01,2212,Standard Residential 10,"Broad River Electric Coop, Inc",
571ad3dc5457a31e2cfc9b00,2212,Standard Residential 10,"Broad River Electric Coop, Inc (North Carolina)",
5d41c02f5457a31633dc8c3b,12470,Residential,Middle Tennessee E M C,The fuel adjustment cost is updated monthly.
5942e0a15457a3194d16e5bb,10633,RATE-RLP RESIDENTIAL,"City of Lamar, Colorado (Utility Company)",
5571bd235457a3f449db22a9,20860,Residential Time-of-Use Option 2 Rg3-OTOU; Closed Rate,Wisconsin Public Service Corp,"Winter (Calendar Months of October - April)
Option 2: 9:00 AM to 12:00 noon and 4:00 PM to 10:00 PM 
Summer (Calendar Months of May - September)
Option 2: 10:00 AM to 8:00 PM 

Space/water heating and combined service discounts may be available"
5571bb455457a33915db22a4,20860,Residential Time-of-Use Option 1 Rg3-OTOU; Closed Rate,Wisconsin Public Service Corp,"Winter (Calendar Months of October - April)
Option 1: 8:00 AM to 12:00 noon and 4:00 PM to 9:00 PM 
Summer (Calendar Months of May - September)
Option 1: 9:00 AM to 7:00 PM

Space/water heating and combined service discounts may be available"
5942d9365457a35f3e16e5bb,11083,Residential S.C. No. 1,"Village of Little Valley, New York (Utility Company)",
5942c9b25457a3e63c16e5bb,8733,Residential Electric Rates,"Village of Holley, New York (Utility Company)",
539fc82aec4f024d2f53e3da,40220,DGE18 Electric Storage,Adams Electric Cooperative Inc,A qualified electric thermal storage (ETS) heating system which is controlled by the cooperative's load management system is charged  a generation and transmission rate of $0.0360/kWh
5c632f215457a37f58175f0c,16868,Schedule RST-Residential: Tukwila,"City of Seattle, Washington (Utility Company)",
58d02dd25457a36963d557ef,17633,B - Water Heating Service,Southern Indiana Gas & Elec Co,
58dd42175457a3d36d3d33ce,17564,Residential - Thermal Storage,South Kentucky Rural Electric Coop Corp,
58d447205457a3d75bd557f1,3408,Residential,"City of Chattanooga, Georgia (Utility Company)",
5925fc3d5457a3ea28de90e1,12199,Residential Rate 10,Montana-Dakota Utilities Co (Wyoming),
5942c4945457a3194d16e5ba,10685,Residential,Lanesboro Public Utility Comm,
55898b135457a31f328b4567,20856,Controlled Water Heating (17-Hour Charging Period) Rw-1 [CLOSED Rate],Wisconsin Power & Light Co,The total hours of service to the customer's storage element will not be less than 17 hours per day.
5942c41c5457a39f0416e5b8,3525,Residential 1,"Village of Churchville, New York (Utility Company)",
5942badf5457a3494016e5ba,183,Residential Service,"Village of Akron, New York (Utility Company)",
5942b3185457a3773d16e5b9,6627,RESIDENTIAL ELECTRIC OFF PEAK,"City of Fosston, Minnesota (Utility Company)",
5942b2c95457a3194d16e5b8,6627,RESIDENTIAL ELECTRIC,"City of Fosston, Minnesota (Utility Company)",
5942b0ea5457a3063f16e5b9,8459,Residential Electric,"City of Henning, Minnesota (Utility Company)",
5942ae1a5457a35f3e16e5b7,9650,Residential,"City of Janesville, Minnesota (Utility Company)",
5942aaa15457a3494016e5b8,8131,Residential Electric Service,"City of Harmony, Minnesota (Utility Company)",
5942a36f5457a3773d16e5b7,7494,Residential,"City of Granite Falls, Minnesota (Utility Company)",
583ca99c5457a3c14a012524,15444,1 (Residential),Provo City Corp (Utility Company),
5b71d3955457a36817af0aea,6235,Buy All Sell All Residential Single Phase,"City of Public Works Comm- Fayetteville, North Carolina (Utility Company)",
5b5a2d055457a3295426b8f8,5202,Residential Schedule (A) Three Phase,Dixie Electric Membership Corp,
5b5a2cfd5457a3f83726b8f9,5202,Residential Schedule (A) Single Phase,Dixie Electric Membership Corp,
5cca1d675457a3fd7de327dc,3278,Residential (by Green Mountain Energy Company),AEP Texas Central Company,
587e95c45457a3ee1b316ce8,16534,Residential Smart Pricing Pilot Weekday Value Plan - Single Phase (Closed),Sacramento Municipal Utility District,Done in combination with Residential Electric Heat RSCH
587e96bb5457a31645316ce7,16534,Residential Smart Pricing Pilot Weekday Value Plan - Three Phase (Closed),Sacramento Municipal Utility District,Done in combination with Residential Electric Heat RSCH
59429e1a5457a35a0c16e5b7,7487,RESIDENTIAL - SINGLE PHASE,"City of Grand Marais, Minnesota (Utility Company)",
594197185457a3226f16e5b8,87,Residential,"City of Ada, Minnesota (Utility Company)",
594160f65457a3226f16e5b7,10536,Residential,"City of La Junta, Colorado (Utility Company)",
59415d775457a36f4d16e5b7,8751,Residential,"Town of Holly, Colorado (Utility Company)",
5a83264f5457a36e5e914214,5027,Residential Space Heating Service,Delmarva Power,
5c62f4fc5457a37135175f0c,16868,Schedule RSC - Residential: City,"City of Seattle, Washington (Utility Company)",
5c5227585457a3b27606d708,9273,RS - Residential - 0 - 325 KWH per month,Indianapolis Power & Light Co,
58b5e88e5457a3ea70fbf84a,7353,Residential,Golden Valley Elec Assn Inc,
58b60e0a5457a36e0afbf84b,12647,Residential-Seasonal,Minnesota Power Inc,
58b85b225457a3bf72fbf84a,3522,Residential Service,Chugach Electric Assn Inc,
58b89c5c5457a3c52bfbf84a,17718,Residential Heating Service,Southwestern Public Service Co,
5925e9b05457a3a825de90e0,12199,RS Rate 10,Montana-Dakota Utilities Co (South Dakota),
58c321a35457a3f146d2aaf5,9964,Residential Service (Schedule 1),Kenergy Corp,
58c8456e5457a31417a6d668,14354,Schedule 16 (Residential Single Phase),PacifiCorp (Washington),Fixed charge has a .74 per meter charge added in
58c847ee5457a3ab1fa6d668,14354,Schedule 16 (Residential Three Phase),PacifiCorp (Washington),
59f2363c5457a371630d792d,16868,Schedule REH- Residential Elderly/Disabled: Shoreline,"City of Seattle, Washington (Utility Company)",Subject to the Rate Stabilization Account Adjustment of 1.5%
59f236c05457a3e64a0d792f,16868,Schedule RLB-Residential Low Income: Burien,"City of Seattle, Washington (Utility Company)",Subject to the Rate Stabilization Account Adjustment of 1.5%
59f2379e5457a3f8650d792d,16868,Schedule RLE-Residential Low Income: SeaTac,"City of Seattle, Washington (Utility Company)",Subject to the Rate Stabilization Account Adjustment of 1.5%
59f238815457a376680d792d,16868,Schedule REE-Residential Elderly/Disabled: SeaTac,"City of Seattle, Washington (Utility Company)",Subject to the Rate Stabilization Account Adjustment of 1.5%
58daa2ad5457a3dd273d33cc,17698,Electric Heating Appliance Residential Service,Southwestern Electric Power Co (Arkansas),
58daa4dc5457a3cf273d33cc,17698,Residential Service,Southwestern Electric Power Co (Arkansas),
58dd45c95457a3bd273d33cf,20130,Residential,Warren Rural Elec Coop Corp,
5903b7935457a3b731cd3b42,7601,Rate 61: Residential Time Of Day,Green Mountain Power Corp,
58de8bc35457a31c793d33cc,1886,GS 1- Residential & Farm,Blue Grass Energy Coop Corp,
5903b7f05457a39a32cd3b42,17543,RESIDENTIAL TRANSITION ADJUSTMENT SCHEDULE RTA-17,South Carolina Pub Serv Auth,
58deb2e45457a341193d33cc,14724,Supplemental Residential Rate (Schedule SRS),Pennyrile Rural Electric Coop,
58dec5815457a30f0a3d33cc,9575,Residential Service (Schedule 10),Jackson Energy Coop Corp,
58dec71d5457a3c93f3d33cc,9575,RESIDENTIAL SERVICE- OFF PEAK(SCHEDULE 11),Jackson Energy Coop Corp,
